station_id,waveform_id,phase_time,phase_type,phase_score,phase_amplitude
QJ02,QJ.QJ02.20221119.090038012,2022-11-19 08:48:17.500,S,0.15811965811965822,1782.5240478515625
QJ02,QJ.QJ02.20221119.090038013,2022-11-19 08:52:25.340,P,0.11965811965811979,387.544921875
QJ02,QJ.QJ02.20221119.090038013,2022-11-19 08:52:27.560,S,0.11538461538461538,387.544921875
QJ02,QJ.QJ02.20221119.090038015,2022-11-19 08:59:38.910,P,0.1666666666666667,1391.4322509765625
QJ02,QJ.QJ02.20221119.090038015,2022-11-19 08:59:44.210,S,0.07692307692307694,1391.4322509765625
QJ02,QJ.QJ02.20221119.090038016,2022-11-19 09:01:13.760,P,0.1666666666666667,1992.01904296875
QJ02,QJ.QJ02.20221119.090038016,2022-11-19 09:01:17.550,S,0.1538461538461539,1992.01904296875
QJ02,QJ.QJ02.20221119.090038017,2022-11-19 09:04:35.440,P,0.021367521367521413,1407.811767578125
QJ02,QJ.QJ02.20221119.090038019,2022-11-19 09:10:09.630,P,0.15811965811965822,2899.66943359375
QJ02,QJ.QJ02.20221119.090038019,2022-11-19 09:10:14.090,S,0.059829059829059845,2899.66943359375
QJ02,QJ.QJ02.20221119.090038020,2022-11-19 09:15:46.320,P,0.13247863247863248,2436.239013671875
QJ02,QJ.QJ02.20221119.090038020,2022-11-19 09:15:47.920,S,0.1666666666666667,2436.239013671875
QJ02,QJ.QJ02.20221119.090038021,2022-11-19 09:17:47.160,P,0.10683760683760687,1272.5804443359375
QJ02,QJ.QJ02.20221119.090038021,2022-11-19 09:17:48.250,S,0.04273504273504273,1272.5804443359375
QJ02,QJ.QJ02.20221119.100038025,2022-11-19 09:32:38.790,P,0.1837606837606839,265.4222106933594
QJ02,QJ.QJ02.20221119.100038025,2022-11-19 09:32:09.860,S,0.1666666666666667,704.3687744140625
QJ02,QJ.QJ02.20221119.100038026,2022-11-19 09:33:51.630,P,0.01282051282051281,238.4076995849609
QJ02,QJ.QJ02.20221119.100038026,2022-11-19 09:36:03.920,S,0.04273504273504273,221.1965789794922
QJ02,QJ.QJ02.20221119.100038027,2022-11-19 09:38:00.820,P,0.19658119658119674,1146.006103515625
QJ02,QJ.QJ02.20221119.100038027,2022-11-19 09:38:02.060,S,0.1282051282051283,1146.006103515625
QJ02,QJ.QJ02.20221119.100038028,2022-11-19 09:41:14.040,P,0.19658119658119674,986.044677734375
QJ02,QJ.QJ02.20221119.100038028,2022-11-19 09:42:19.020,S,0.1495726495726496,1292.7994384765625
QJ02,QJ.QJ02.20221119.100038029,2022-11-19 09:45:03.070,P,0.1367521367521369,1468.0040283203125
QJ02,QJ.QJ02.20221119.100038029,2022-11-19 09:45:04.850,S,0.11111111111111117,1743.342041015625
QJ02,QJ.QJ02.20221119.100038031,2022-11-19 09:50:44.390,S,0.01709401709401711,1050.4681396484375
QJ02,QJ.QJ02.20221119.100038032,2022-11-19 09:54:53.080,P,0.08547008547008556,3172.2900390625
QJ02,QJ.QJ02.20221119.100038032,2022-11-19 09:54:56.780,S,0.15811965811965822,3172.2900390625
QJ02,QJ.QJ02.20221119.100038033,2022-11-19 09:59:26.980,P,0.029914529914530016,2820.960205078125
QJ02,QJ.QJ02.20221119.100038033,2022-11-19 09:59:29.990,S,0.11111111111111117,2820.960205078125
QJ02,QJ.QJ02.20221119.100038034,2022-11-19 10:02:22.830,P,0.17094017094017103,485.7453002929688
QJ02,QJ.QJ02.20221119.100038034,2022-11-19 10:03:01.450,S,0.029914529914530016,1965.443359375
QJ02,QJ.QJ02.20221119.100038035,2022-11-19 10:04:04.490,S,0.004273504273504203,1893.2318115234373
QJ02,QJ.QJ02.20221119.100038036,2022-11-19 10:09:26.900,P,0.22649572649572655,1716.7015380859375
QJ02,QJ.QJ02.20221119.100038036,2022-11-19 10:09:30.450,S,0.11538461538461538,1716.7015380859375
QJ02,QJ.QJ02.20221119.100038037,2022-11-19 10:11:28.800,S,0.055555555555555636,645.5931396484375
QJ02,QJ.QJ02.20221119.100038039,2022-11-19 10:19:21.100,P,0.2478632478632479,126.3377914428711
QJ02,QJ.QJ02.20221119.100038039,2022-11-19 10:18:46.840,S,0.10683760683760687,44.892539978027344
QJ02,QJ.QJ02.20221119.110038042,2022-11-19 10:28:52.140,P,0.03846153846153842,506.328125
QJ02,QJ.QJ02.20221119.110038042,2022-11-19 10:27:46.590,S,0.04700854700854703,568.7743530273438
QJ02,QJ.QJ02.20221119.110038044,2022-11-19 10:35:23.450,P,0.1837606837606839,468.7880554199219
QJ02,QJ.QJ02.20221119.110038044,2022-11-19 10:34:01.750,S,0.07264957264957264,712.4981079101562
QJ02,QJ.QJ02.20221119.110038046,2022-11-19 10:42:26.970,P,0.055555555555555636,273.7491760253906
QJ02,QJ.QJ02.20221119.110038047,2022-11-19 10:44:13.590,P,0.11538461538461538,987.908935546875
QJ02,QJ.QJ02.20221119.110038047,2022-11-19 10:44:21.590,S,0.059829059829059845,760.18359375
QJ02,QJ.QJ02.20221119.110038049,2022-11-19 10:53:00.800,P,0.025641025641025716,255.6632080078125
QJ02,QJ.QJ02.20221119.110038049,2022-11-19 10:53:01.160,S,0.008547008547008605,255.6632080078125
QJ02,QJ.QJ02.20221119.110038051,2022-11-19 10:57:05.910,P,0.008547008547008605,1111.1995849609375
QJ02,QJ.QJ02.20221119.110038052,2022-11-19 11:01:51.800,P,0.07264957264957264,922.0730590820312
QJ02,QJ.QJ02.20221119.110038052,2022-11-19 11:01:53.070,S,0.06410256410256425,922.0730590820312
QJ02,QJ.QJ02.20221119.110038053,2022-11-19 11:05:59.400,P,0.20085470085470092,158.7864532470703
QJ02,QJ.QJ02.20221119.110038053,2022-11-19 11:04:03.180,S,0.1837606837606839,263.9988098144531
QJ02,QJ.QJ02.20221119.110038054,2022-11-19 11:09:20.610,P,0.09401709401709406,898.5410766601562
QJ02,QJ.QJ02.20221119.110038054,2022-11-19 11:07:31.810,S,0.07264957264957264,191.5042724609375
QJ02,QJ.QJ02.20221119.110038055,2022-11-19 11:10:12.090,P,0.08547008547008556,925.3192138671876
QJ02,QJ.QJ02.20221119.110038055,2022-11-19 11:11:26.200,S,0.1367521367521369,1426.5467529296875
QJ02,QJ.QJ02.20221119.110038057,2022-11-19 11:17:25.760,P,0.004273504273504203,1106.350341796875
QJ02,QJ.QJ02.20221119.110038057,2022-11-19 11:17:26.320,S,0.008547008547008605,820.8311767578125
QJ02,QJ.QJ02.20221119.110038058,2022-11-19 11:21:43.820,P,0.08547008547008556,511.2619018554688
QJ02,QJ.QJ02.20221119.120038059,2022-11-19 11:24:41.250,P,0.11965811965811979,2980.51123046875
QJ02,QJ.QJ02.20221119.120038059,2022-11-19 11:24:41.780,S,0.059829059829059845,2980.51123046875
QJ02,QJ.QJ02.20221119.120038060,2022-11-19 11:28:00.730,P,0.09401709401709406,356.80322265625
QJ02,QJ.QJ02.20221119.120038060,2022-11-19 11:28:02.040,S,0.1538461538461539,318.137451171875
QJ02,QJ.QJ02.20221119.120038061,2022-11-19 11:32:52.350,P,0.1239316239316241,453.86956787109375
QJ02,QJ.QJ02.20221119.120038061,2022-11-19 11:31:01.680,S,0.01709401709401711,2448.0986328125
QJ02,QJ.QJ02.20221119.120038062,2022-11-19 11:34:11.220,P,0.11111111111111117,246.6704559326172
QJ02,QJ.QJ02.20221119.120038062,2022-11-19 11:34:12.460,S,0.08547008547008556,246.6704559326172
QJ02,QJ.QJ02.20221119.120038063,2022-11-19 11:38:45.810,P,0.13247863247863248,892.9771118164062
QJ02,QJ.QJ02.20221119.120038063,2022-11-19 11:38:47.470,S,0.051282051282051336,767.8444213867188
QJ02,QJ.QJ02.20221119.120038064,2022-11-19 11:41:30.320,P,0.18803418803418812,756.2986450195312
QJ02,QJ.QJ02.20221119.120038064,2022-11-19 11:41:32.310,S,0.19230769230769235,756.2986450195312
QJ02,QJ.QJ02.20221119.120038065,2022-11-19 11:45:05.260,P,0.059829059829059845,879.409423828125
QJ02,QJ.QJ02.20221119.120038065,2022-11-19 11:46:11.940,S,0.1282051282051283,109.1570281982422
QJ02,QJ.QJ02.20221119.120038067,2022-11-19 11:51:11.400,P,0.07692307692307694,1109.9642333984375
QJ02,QJ.QJ02.20221119.120038067,2022-11-19 11:51:13.300,S,0.13247863247863248,1109.9642333984375
QJ02,QJ.QJ02.20221119.120038068,2022-11-19 11:56:39.990,P,0.021367521367521413,16.035247802734375
QJ02,QJ.QJ02.20221119.120038069,2022-11-19 11:58:35.850,P,0.16239316239316254,384.5823059082031
QJ02,QJ.QJ02.20221119.120038069,2022-11-19 11:58:38.080,S,0.11965811965811979,537.2850341796875
QJ02,QJ.QJ02.20221119.120038070,2022-11-19 12:00:13.930,P,0.04273504273504273,205.0296325683593
QJ02,QJ.QJ02.20221119.120038070,2022-11-19 12:00:15.110,S,0.03846153846153842,151.1765899658203
QJ02,QJ.QJ02.20221119.120038071,2022-11-19 12:05:54.810,P,0.11965811965811979,827.2178955078125
QJ02,QJ.QJ02.20221119.120038071,2022-11-19 12:05:57.680,S,0.14529914529914542,827.2178955078125
QJ02,QJ.QJ02.20221119.120038072,2022-11-19 12:08:29.940,P,0.029914529914530016,530.1575317382812
